volym_id,titel,stand,ar_fran,ar_till,xml_url,pdf_url,metadata_url,period,fel
roa_1834-35_12__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, år 1834. Tolfte häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_12_/roa_1834-35_12__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_12_/roa_1834-35_12__01.pdf,https://weburn.kb.se/riks/metadata/41/21799441.html,1834,
roa_1834-35_3_,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, år 1834. Tredje häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_3_/roa_1834-35_3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_3_/roa_1834-35_3_.pdf,https://weburn.kb.se/riks/metadata/52/21799452.html,1834,
roa_1834-35_13_,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, år 1834. Trettonde häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_13_/roa_1834-35_13_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_13_/roa_1834-35_13_.pdf,https://weburn.kb.se/riks/metadata/42/21799442.html,1834,
roa_1834-35_8__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, år 1834. Åttonde häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_8_/roa_1834-35_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_8_/roa_1834-35_8__01.pdf,https://weburn.kb.se/riks/metadata/57/21799457.html,1834,
roa_1834-35_18_,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, åren 1834 och 1835. Adertonde häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_18_/roa_1834-35_18_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_18_/roa_1834-35_18_.pdf,https://weburn.kb.se/riks/metadata/47/21799447.html,1834,
roa_1834-35_2_,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, åren 1834 och 1835. Nittonde häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_2_/roa_1834-35_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_19_/roa_1834-35_19_.pdf,https://weburn.kb.se/riks/metadata/48/21799448.html,1834,
roa_1834-35_20__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, åren 1834 och 1835. Tjugonde häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_20_/roa_1834-35_20__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_20_/roa_1834-35_20__01.pdf,https://weburn.kb.se/riks/metadata/49/21799449.html,1834,
roa_1834-35_22_,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, åren 1834 och 1835. Tjugondeandra häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_22_/roa_1834-35_22_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_22_/roa_1834-35_22_.pdf,https://weburn.kb.se/riks/metadata/51/21799451.html,1834,
roa_1834-35_21__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid urtima riksdagen i Stockholm, åren 1834 och 1835. Tjugondeförsta häftet",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_21_/roa_1834-35_21__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_21_/roa_1834-35_21__01.pdf,https://weburn.kb.se/riks/metadata/50/21799450.html,1834,
roa_1834-35_reg_,"Register öfver högloflige ridderskapets och adelns protocoll vid urtima riksdagen i Stockholm, åren 1834 och 1835.",adel,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1834-35_reg_/roa_1834-35_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1834-35_reg_/roa_1834-35_reg_.pdf,https://weburn.kb.se/riks/metadata/59/21799459.html,1834,
pr_1834-35_reg__02,Register öfver högvördiga preste-ståndets protokoll vid 1834-1835 årens riksdag,praster,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1834-35_reg_/pr_1834-35_reg__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1834-35_reg_/pr_1834-35_reg__01.pdf,https://weburn.kb.se/riks/metadata/59/21799059.html,1834,
bg_1834-35_reg_,"Register öfver vällofliga borgare-ståndets protocoll vid urtima riksdagen i Stockholm, åren 1834 och1835.",borgare,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1834-35_reg_/bg_1834-35_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1834-35_reg_/bg_1834-35_reg_.pdf,https://weburn.kb.se/riks/metadata/21/21797921.html,1834,
bn_1834-35_reg_,Register öfwer hederwärda bonde-ståndets protocoll wid urtima riksdagen i Stockholm åren 1834 och 1835,bonder,1834,1834,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1834-35_reg_/bn_1834-35_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1834-35_reg_/bn_1834-35_reg_.pdf,https://weburn.kb.se/riks/metadata/09/21798809.html,1834,
bih_1840-41_reg_,"Allmänt register öfver bihanget till samtlige riks-ståndens protocoll, vid lagtima riksdagen i Stockholm åren 1840 och 1841",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_reg_/bih_1840-41_reg_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_reg_/bih_1840-41_reg_.pdf,https://weburn.kb.se/riks/metadata/42/21798342.html,1840,
bih_1840-41_2-1-3__01,Bihang till samtliga riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitiæ-ombudsmans m.fl:s till rikets ständer afgifne berättelser. 1sta bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_2-1-3_/bih_1840-41_2-1-3__01.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_2-1-1_/bih_1840-41_2-1-1__01.pdf,https://weburn.kb.se/riks/metadata/21/21798321.html,1840,
bih_1840-41_2-1-2_,Bihang till samtliga riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitiæ-ombudsmans m.fl:s till rikets ständer afgifne berättelser. 2dra bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_2-1-2_/bih_1840-41_2-1-2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_2-1-2_/bih_1840-41_2-1-2_.pdf,https://weburn.kb.se/riks/metadata/22/21798322.html,1840,
bih_1840-41_2-1-3__02,Bihang till samtliga riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitiæ-ombudsmans m.fl:s till rikets ständer afgifne berättelser. 3dje bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_2-1-3_/bih_1840-41_2-1-3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_2-1-3_/bih_1840-41_2-1-3__02.pdf,https://weburn.kb.se/riks/metadata/23/21798323.html,1840,
bih_1840-41_2-2-2__02,Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Andra samlingen. 1sta afdelningen: Samtlige landshöfdingarnes samt öfver-ståthållarens till Kongl. Maj:t i underdånighet afgifne fem-års-berättelser. 2dra bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_2-2-2_/bih_1840-41_2-2-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_2-2-2_/bih_1840-41_2-2-2__01.pdf,https://weburn.kb.se/riks/metadata/26/21798326.html,1840,
bih_1840-41_2-2-1__02,Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Andra samlingen. 2dra afdelningen: Samtlige landshöfdingarnes samt öfver-ståthållarens till Kongl. Maj:t i underdånighet afgifne fem-års-berättelser. 1sta bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_2-2-1_/bih_1840-41_2-2-1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_2-2-1_/bih_1840-41_2-2-1__01.pdf,https://weburn.kb.se/riks/metadata/25/21798325.html,1840,
bih_1840-41_4-1-2__03,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Andra bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_4-1-2_/bih_1840-41_4-1-2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_4-1-2_/bih_1840-41_4-1-2__01.pdf,https://weburn.kb.se/riks/metadata/29/21798329.html,1840,
bih_1840-41_4-1-1__03,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Första bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_4-1-1_/bih_1840-41_4-1-1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_4-1-1_/bih_1840-41_4-1-1__01.pdf,https://weburn.kb.se/riks/metadata/28/21798328.html,1840,
bih_1840-41_9-1__04,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm år 1840. Nionde samlingen. Riks-ståndens protocolls-utdrag, som innefatta remisser och beslut. 1sta bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_9-1_/bih_1840-41_9-1__04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_9-1_/bih_1840-41_9-1__01.pdf,https://weburn.kb.se/riks/metadata/37/21798337.html,1840,
bih_1840-41_2-1-4_,Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Andra samlingen. 1sta afdelningen: Rikets ständers revisorers samt justitiæ-ombudsmans m.fl:s till rikets ständer afgifne berättelser. 4de bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_2-1-4_/bih_1840-41_2-1-4_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_2-1-4_/bih_1840-41_2-1-4_.pdf,https://weburn.kb.se/riks/metadata/24/21798324.html,1840,
bih_1840-41_8__02,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Åttonde samlingen. Allmänna besvärs och oeconomie -utskottens memorial, utlåntanden och betänkanden",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_8_/bih_1840-41_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_8_/bih_1840-41_8__01.pdf,https://weburn.kb.se/riks/metadata/36/21798336.html,1840,
bih_1840-41_5-1_2_,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Femte samlingen. 1sta afdelningen. Bevillnings-utskottets memorial, utlåtanden och betänkanden. Andra bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_5-1_2_/bih_1840-41_5-1_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_5-1_2_/bih_1840-41_5-1_2_.pdf,https://weburn.kb.se/riks/metadata/32/21798332.html,1840,
bih_1840-41_5-1-1__04,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Femte samlingen. 1sta afdelningen. Bevillnings-utskottets memorial, utlåtanden och betänkanden. Första bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_5-1-1_/bih_1840-41_5-1-1__04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_5-1-1_/bih_1840-41_5-1-1__01.pdf,https://weburn.kb.se/riks/metadata/33/21798333.html,1840,
bih_1840-41_4-1-3__03,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. 3dje bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_4-1-3_/bih_1840-41_4-1-3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_4-1-3_/bih_1840-41_4-1-3__01.pdf,https://weburn.kb.se/riks/metadata/30/21798330.html,1840,
bih_1840-41_4-2__03,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Fjerde samlingen. 2dra afdelningen: Stats- samt allm. besv. och oeconomie- m. fl. utskotts gemensamma memorial, utlåtanden och betänkanden",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_4-2_/bih_1840-41_4-2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_4-2_/bih_1840-41_4-2__01.pdf,https://weburn.kb.se/riks/metadata/31/21798331.html,1840,
bih_1840-41_1-1_2__04,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Första samlingen. 1:sta afdelningen: Kongl. Maj:ts nådiga propositioner och skrifvelser, jemte utdragen af de inför Kongl. Maj:t uti stats-rådets i ämnet förde protocoll",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_1-1_2_/bih_1840-41_1-1_2__04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_1-1_2_/bih_1840-41_1-1_2__01.pdf,https://weburn.kb.se/riks/metadata/20/21798320.html,1840,
bih_1840-41_9-2__02,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Nionde samlingen. Riks-ståndens protocolls-utdrag, som innefatta remisser och beslut. 2dra bandet",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_9-2_/bih_1840-41_9-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_9-2_/bih_1840-41_9-2__01.pdf,https://weburn.kb.se/riks/metadata/39/21798339.html,1840,
bih_1840-41_6-1_2__04,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Sjette samlingen. 1sta afdelningen. Banko-utskottets memorial, utlåntanden och betänkanden",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_6-1_2_/bih_1840-41_6-1_2__04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_6-1_2_/bih_1840-41_6-1_2__01.pdf,https://weburn.kb.se/riks/metadata/34/21798334.html,1840,
bih_1840-41_7-1_2__03,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Sjunde samlingen. 1sta afdelningen. Lag-utskottens gemensamma memorial, utlåntanden och betänkanden",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_7-1_2_/bih_1840-41_7-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_7-1_2_/bih_1840-41_7-1_2__01.pdf,https://weburn.kb.se/riks/metadata/35/21798335.html,1840,
,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Sjunde samlingen. 2dra afdelningen. Lag- samt allm. besv. och oeconomie -utskottens gemensamma memorial, utlåntanden och betänkanden",okant,1840,1840,,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_7-1_2_/bih_1840-41_7_2.pdf,https://weburn.kb.se/riks/metadata/wb/3jg66vvd16t4ntwb.html,1840,ingen-xml-hittad
bih_1840-41_10-1-1__04,Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Tionde samlingen. 1sta afdelningen. Expeditions-utskottets förslag till R:s St:s underdåniga skrifvelser till Kongl. Maj:t m. m. jemte riksdags-beslutet. 1sta bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_10-1-1_/bih_1840-41_10-1-1__04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_10-1-1_/bih_1840-41_10-1-1__01.pdf,https://weburn.kb.se/riks/metadata/19/21798319.html,1840,
bih_1840-41_10-1_2-2__02,Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Tionde samlingen. 1sta afdelningen. Expeditions-utskottets förslag till R:s St:s underdåniga skrifvelser till Kongl. Maj:t m. m. jemte riksdags-beslutet. 2dra bandet,bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_10-1_2-2_/bih_1840-41_10-1_2-2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_10-1_2-2_/bih_1840-41_10-1_2-2__01.pdf,https://weburn.kb.se/riks/metadata/17/21798317.html,1840,
bih_1840-41_10-1_2-2__01,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Tionde samlingen. 2dra afdelningen. Expeditions-utskottetsmemorial, utlåtanden och betänkanden",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_10-1_2-2_/bih_1840-41_10-1_2-2__01.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_10-1_2-2_/bih_1840-41_10-1_2-2__01.pdf,https://weburn.kb.se/riks/metadata/18/21798318.html,1840,
bih_1840-41_3__03,"Bihang till samtlige riks-ståndens protocoll vid lagtima riksdagen i Stockholm åren 1840 och 1841. Tredje samlingen. Constitutions-utskottets memorial, utlåtanden och betänkanden",bihang,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1840-41_3_/bih_1840-41_3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1840-41_3_/bih_1840-41_3__01.pdf,https://weburn.kb.se/riks/metadata/27/21798327.html,1840,
bg_1840-41_bil__02,"Bilagor till välloflige borgare-ståndets protocoll vid lagtima riksdagen i Stockholm, år 1840",borgare,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1840-41_bil_/bg_1840-41_bil__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1840-41_bil_/bg_1840-41_bil__01.pdf,https://weburn.kb.se/riks/metadata/33/21797933.html,1840,
bn_1840-41_10__02,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840-1841. Tionde bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_10_/bn_1840-41_10__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_10_/bn_1840-41_10__01.pdf,https://weburn.kb.se/riks/metadata/12/21798812.html,1840,
bn_1840-41_2__03,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Andra bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_2_/bn_1840-41_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_2_/bn_1840-41_2__01.pdf,https://weburn.kb.se/riks/metadata/16/21798816.html,1840,
bn_1840-41_8_,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Åttonde bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_8_/bn_1840-41_8_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_8_/bn_1840-41_8_.pdf,https://weburn.kb.se/riks/metadata/22/21798822.html,1840,
bn_1840-41_5__03,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Femte bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_5_/bn_1840-41_5__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_5_/bn_1840-41_5__01.pdf,https://weburn.kb.se/riks/metadata/19/21798819.html,1840,
bn_1840-41_4_,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Fjerde bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_4_/bn_1840-41_4_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_4_/bn_1840-41_4_.pdf,https://weburn.kb.se/riks/metadata/18/21798818.html,1840,
bn_1840-41_9__02,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Nionde bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_9_/bn_1840-41_9__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_9_/bn_1840-41_9__01.pdf,https://weburn.kb.se/riks/metadata/23/21798823.html,1840,
bn_1840-41_6_,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Sjette bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_6_/bn_1840-41_6_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_6_/bn_1840-41_6_.pdf,https://weburn.kb.se/riks/metadata/20/21798820.html,1840,
bn_1840-41_7__02,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Sjunde bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_7_/bn_1840-41_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_7_/bn_1840-41_7__01.pdf,https://weburn.kb.se/riks/metadata/21/21798821.html,1840,
bn_1840-41_3_,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. Tredje bandet,bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_3_/bn_1840-41_3_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_3_/bn_1840-41_3_.pdf,https://weburn.kb.se/riks/metadata/17/21798817.html,1840,
bn_1840-41_1_,Hederwärda bonde-ståndets protocoller wid lagtima riksdagen i Stockholm år 1840. [Första bandet],bonder,1840,1840,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1840-41_1_/bn_1840-41_1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1840-41_1_/bn_1840-41_1_.pdf,https://weburn.kb.se/riks/metadata/10/21798810.html,1840,
